inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,infrastructure_deficit_pct
INSP00154,2025-01-06,SCH0260,,0.0,1.0,0.0,0.0,Ladli Dora,Toilets locked,75.0
INSP02925,2025-06-04,0296,0.0,1.0,0.0,1.0,0.0,Aarav Chad,Good condition,60.0
INSP00581,2025-10-31,0326,,1.0,1.0,1.0,1.0,Patrick Ramakrishnan,Toilets locked,0.0
INSP01471,2025-04-13,SCH0539,1.0,1.0,1.0,1.0,1.0,Dayamai Swamy,Good condition,0.0
INSP00704,2025-08-29,SCH0056,0.0,1.0,,0.0,0.0,Akshay Choudhry,Needs repair,75.0
INSP01213,2025-07-13,0464,1.0,1.0,1.0,,1.0,Jhalak Chawla,Needs repair,0.0
INSP00897,2026-01-27,SCH0202,1.0,1.0,,1.0,,Unknown Inspector,No Remarks,0.0
INSP00488,2025-07-28,S0254,1.0,1.0,1.0,,1.0,Unknown Inspector,Toilets locked,0.0
INSP00560,2025-04-05,SCH0005,0.0,1.0,1.0,1.0,0.0,Atharv Krish,Toilets locked,40.0
INSP01142,2025-01-08,S0523,1.0,1.0,1.0,1.0,1.0,Samesh Korpal,Good condition,0.0
INSP01120,2025-11-30,SCH0371,1.0,1.0,1.0,0.0,0.0,Eesha Sarkar,Needs repair,40.0
INSP00513,2025-05-30,S0317,1.0,1.0,1.0,0.0,,Faqid Mittal,No Remarks,25.0
INSP00634,2025-05-23,SCH0551,1.0,0.0,1.0,0.0,,Rushil Datta,Toilets locked,50.0
INSP02717,2025-05-11,SCH0132,1.0,0.0,1.0,,,Jagrati Sarna,Average,33.33
INSP01665,2025-12-05,SCH0010,1.0,1.0,1.0,1.0,,Owen Lall,Needs repair,0.0
INSP01013,2025-09-15,SCH0091,,1.0,1.0,0.0,,Chakrika Gole,Good condition,33.33
INSP01932,2025-11-23,SCH0076,1.0,1.0,1.0,1.0,1.0,Amruta Sankar,Average,0.0
INSP01151,2026-01-17,SCH0539,,1.0,1.0,1.0,,Zansi Sarin,Toilets locked,0.0
INSP02948,2025-03-09,SCH0021,0.0,1.0,1.0,0.0,,Isaiah Bava,Toilets locked,50.0
INSP00117,2026-02-19,SCH0532,,1.0,,,0.0,Vritti Bahri,Needs repair,50.0
INSP00741,2025-06-29,SCH0568,1.0,1.0,1.0,0.0,1.0,Zinal Majumdar,Toilets locked,20.0
INSP02904,2025-04-21,SCH0451,1.0,1.0,1.0,0.0,1.0,Caleb Sha,Toilets locked,20.0
INSP01975,2025-10-01,SCH0497,1.0,1.0,1.0,0.0,0.0,Advik De,Average,40.0
INSP01082,2025-11-27,SCH0108,1.0,1.0,0.0,1.0,1.0,George Bandi,Needs repair,20.0
INSP01811,2026-01-30,S0260,0.0,1.0,0.0,0.0,1.0,Elijah Kapoor,No remarks,60.0
INSP00831,2025-06-23,SCH0206,,1.0,1.0,1.0,0.0,Zaid Gour,No Remarks,25.0
INSP00120,2025-06-23,SCH0416,1.0,1.0,,0.0,1.0,Triveni Kara,Good condition,25.0
INSP00657,2026-02-21,SCH0022,,0.0,1.0,1.0,1.0,Parth Dewan,Average,25.0
INSP02873,2026-01-12,SCH0360,1.0,,1.0,0.0,0.0,Anay Boase,Good condition,50.0
INSP02830,2026-07-02,SCH0494,0.0,0.0,1.0,0.0,1.0,Vidhi Madan,Average,60.0
INSP00636,2026-01-20,SCH0086,1.0,,1.0,,,Adweta Jaggi,Good condition,0.0
INSP00370,2025-09-18,SCH0403,0.0,0.0,1.0,0.0,1.0,Vasatika Rana,Average,60.0
INSP00269,2025-08-23,S0481,1.0,1.0,,1.0,0.0,Zashil Rout,Toilets locked,25.0
INSP02704,2025-04-06,SCH0466,1.0,1.0,1.0,1.0,,Manthan Peri,No Remarks,0.0
INSP00047,2025-10-07,SCH0354,0.0,,1.0,0.0,,Vritti More,Good condition,66.67
INSP00992,2025-07-18,SCH0593,1.0,0.0,1.0,1.0,,Vasana Shanker,No Remarks,25.0
INSP00877,2025-04-05,SCH0114,1.0,,1.0,0.0,0.0,Nirja Mutti,Toilets locked,50.0
INSP00774,2025-10-05,SCH0077,1.0,0.0,1.0,0.0,1.0,Chaaya Bose,Needs repair,40.0
INSP01220,2026-03-15,SCH0068,,1.0,1.0,0.0,1.0,Fiyaz Brar,Average,25.0
INSP01127,2026-01-26,SCH0283,0.0,0.0,1.0,0.0,1.0,Unknown Inspector,Good condition,60.0
INSP00005,2025-06-17,SCH0123,1.0,1.0,1.0,,0.0,Darpan Dani,Average,25.0
INSP01596,2026-01-28,SCH0199,1.0,1.0,,1.0,0.0,Tanmayi Toor,Needs repair,25.0
INSP02312,2025-07-31,SCH0431,1.0,1.0,,0.0,,Tanvi Dass,No remarks,33.33
INSP02492,2025-07-06,SCH0495,0.0,1.0,0.0,0.0,0.0,Quincy Goel,Average,80.0
INSP01078,2025-12-10,SCH0135,1.0,1.0,,0.0,1.0,Unknown Inspector,Average,25.0
INSP00838,2025-03-11,SCH0233,0.0,1.0,0.0,1.0,0.0,Eesha Boase,Average,60.0
INSP00682,2025-06-22,SCH0445,1.0,1.0,,0.0,1.0,Samuel Bassi,Needs repair,25.0
INSP01716,2025-04-24,SCH0429,1.0,1.0,1.0,1.0,,Urishilla Chandran,Average,0.0
INSP02353,2025-10-05,SCH0329,1.0,1.0,1.0,1.0,0.0,Amrita Walla,Average,20.0
INSP02618,2025-12-14,SCH0063,0.0,1.0,0.0,1.0,1.0,Vedant Sandhu,Good condition,40.0
INSP02362,2025-08-11,SCH0366,1.0,1.0,1.0,1.0,,Harshil Tella,Average,0.0
INSP02198,2026-01-22,SCH0586,1.0,1.0,1.0,0.0,0.0,Tarak Palla,No Remarks,40.0
INSP01149,2025-10-16,S0501,,1.0,1.0,,1.0,Yachana Nagy,Good condition,0.0
INSP00575,2025-03-08,SCH0077,1.0,1.0,0.0,,1.0,Tanay Misra,No Remarks,25.0
INSP00051,2025-11-01,SCH0243,1.0,1.0,1.0,1.0,,Noah Behl,Average,0.0
INSP00854,2026-01-12,SCH0525,1.0,1.0,,1.0,,Varenya Raghavan,Average,0.0
INSP01983,2025-10-15,0101,0.0,,1.0,1.0,,Ganga Boase,Needs repair,33.33
INSP01824,2025-03-05,SCH0203,,,1.0,,0.0,Vivaan Raghavan,Needs repair,50.0
INSP00834,2026-02-23,SCH0566,0.0,1.0,1.0,0.0,1.0,Unknown Inspector,Needs repair,40.0
INSP01116,2025-09-27,SCH0090,1.0,1.0,1.0,1.0,0.0,Advika Mitra,No remarks,20.0
INSP01167,2025-10-08,SCH0305,1.0,1.0,,1.0,0.0,Neha Singhal,Good condition,25.0
INSP02519,2025-03-04,SCH0379,1.0,1.0,1.0,1.0,,Unknown Inspector,Average,0.0
INSP01907,2025-09-17,SCH0131,1.0,,1.0,,,Alka Natt,Needs repair,0.0
INSP00972,2025-09-29,SCH0581,,1.0,1.0,1.0,1.0,Yashica Char,Toilets locked,0.0
INSP02702,2025-11-07,SCH0024,1.0,1.0,1.0,1.0,1.0,Owen Korpal,Needs repair,0.0
INSP00400,2025-05-15,SCH0141,1.0,1.0,1.0,0.0,,Saumya Sangha,Average,25.0
INSP02560,2025-08-24,SCH0570,0.0,1.0,1.0,1.0,0.0,Unknown Inspector,Needs repair,40.0
INSP02369,2025-10-14,SCH0401,1.0,1.0,,,1.0,Zaid Mann,Toilets locked,0.0
INSP00020,2025-05-04,SCH0025,1.0,1.0,0.0,1.0,1.0,Kashvi Sathe,No Remarks,20.0
INSP00685,2026-07-03,SCH0389,1.0,0.0,1.0,1.0,0.0,Shravya Sami,Good condition,40.0
INSP00036,2025-12-24,SCH0125,0.0,1.0,1.0,1.0,1.0,Dev Deshmukh,Good condition,20.0
INSP02972,2025-11-22,SCH0321,,1.0,,,,Unknown Inspector,No Remarks,0.0
INSP00525,2025-02-06,SCH0203,1.0,1.0,,0.0,0.0,Chatura Sur,Needs repair,50.0
INSP02456,2026-03-14,S0051,1.0,1.0,1.0,1.0,1.0,Nicholas Sachar,No remarks,0.0
INSP00921,2025-09-23,SCH0037,1.0,1.0,1.0,0.0,1.0,Anthony Sangha,No remarks,20.0
INSP01842,2026-03-12,SCH0371,1.0,1.0,,1.0,0.0,Forum Dugar,Good condition,25.0
INSP01891,2026-11-01,SCH0184,,1.0,1.0,1.0,1.0,Om Chaudhuri,No remarks,0.0
INSP00538,2026-03-18,SCH0343,1.0,1.0,0.0,0.0,1.0,Rushil Rajagopal,Good condition,40.0
INSP01706,2025-10-06,SCH0593,0.0,0.0,1.0,1.0,1.0,Nirja Dugar,No remarks,40.0
INSP00246,2026-03-10,SCH0196,1.0,0.0,1.0,1.0,1.0,George Kadakia,No Remarks,20.0
INSP00785,2026-03-02,SCH0276,1.0,1.0,,1.0,0.0,Ekalinga Chauhan,Toilets locked,25.0
INSP01410,2025-09-19,SCH0076,1.0,1.0,1.0,0.0,,Xiti Naik,Average,25.0
INSP02538,2025-08-04,SCH0308,1.0,1.0,1.0,1.0,1.0,Yasti Dhawan,Good condition,0.0
INSP00155,2025-12-05,SCH0096,1.0,1.0,1.0,0.0,,Vincent Toor,No remarks,25.0
INSP01687,2025-06-18,SCH0444,0.0,1.0,,1.0,0.0,Lajita Sandal,Good condition,50.0
INSP00626,2025-09-09,SCH0456,1.0,0.0,1.0,1.0,1.0,Jhalak Kibe,Toilets locked,20.0
INSP02734,2025-11-14,SCH0320,1.0,1.0,,0.0,0.0,Theodore Sarkar,No Remarks,50.0
INSP01347,2025-09-29,SCH0505,1.0,1.0,1.0,0.0,1.0,Jack Dutt,Needs repair,20.0
INSP00570,2026-03-13,SCH0043,1.0,0.0,1.0,1.0,,Yadavi Krishnamurthy,Average,25.0
INSP01759,2025-10-05,SCH0416,0.0,1.0,1.0,1.0,1.0,Unknown Inspector,Good condition,20.0
INSP01817,2025-06-23,S0368,1.0,1.0,1.0,1.0,0.0,Daksh Narasimhan,Toilets locked,20.0
INSP02066,2025-10-16,SCH0151,0.0,0.0,1.0,0.0,1.0,Triya Bedi,Good condition,60.0
INSP00128,2025-05-27,SCH0312,1.0,0.0,1.0,0.0,1.0,Yashasvi Manda,Average,40.0
INSP02007,2025-12-20,SCH0217,,1.0,1.0,,1.0,Darika Atwal,Toilets locked,0.0
INSP00981,2026-01-26,SCH0476,1.0,1.0,1.0,,1.0,Unknown Inspector,Good condition,0.0
INSP00191,2026-03-09,SCH0213,1.0,1.0,1.0,,0.0,Maanav Pai,Toilets locked,25.0
INSP01140,2025-07-08,SCH0159,0.0,1.0,1.0,,,Theodore Krishnan,Needs repair,33.33
INSP00993,2025-10-29,SCH0165,0.0,0.0,1.0,0.0,0.0,Ria Sandhu,No remarks,80.0
INSP00700,2026-08-01,SCH0596,1.0,1.0,1.0,1.0,1.0,Hiral Issac,Good condition,0.0
INSP00607,2025-06-07,S0321,1.0,1.0,1.0,,,Chandran Balay,Good condition,0.0
INSP00181,2025-05-02,SCH0560,1.0,,1.0,1.0,0.0,Chameli Kadakia,No Remarks,25.0
INSP00302,2025-12-24,SCH0187,0.0,1.0,1.0,0.0,1.0,Girik Kumer,Toilets locked,40.0
INSP02545,2025-09-11,SCH0290,0.0,1.0,1.0,1.0,0.0,Unknown Inspector,No Remarks,40.0
INSP02918,2026-07-01,SCH0132,1.0,1.0,1.0,,1.0,Omkaar Mody,Toilets locked,0.0
INSP01061,2026-01-21,SCH0078,1.0,1.0,1.0,,,Vyanjana Gera,Average,0.0
INSP02962,2025-07-13,SCH0082,1.0,1.0,0.0,1.0,0.0,Unknown Inspector,No Remarks,40.0
INSP02566,2025-10-27,SCH0535,1.0,1.0,,1.0,1.0,Sai Ratti,Toilets locked,0.0
INSP01070,2025-05-19,SCH0265,0.0,1.0,0.0,1.0,1.0,Hemal Padmanabhan,No Remarks,40.0
INSP02525,2026-10-02,SCH0124,1.0,1.0,1.0,0.0,,Unknown Inspector,Needs repair,25.0
INSP02206,2025-07-08,SCH0541,0.0,0.0,1.0,0.0,1.0,Amruta Sankaran,Toilets locked,60.0
INSP01244,2026-03-16,S0382,0.0,1.0,1.0,1.0,,Janani Arora,Good condition,25.0
INSP00017,2025-07-13,0453,1.0,1.0,1.0,,1.0,Aadhya Bajwa,No Remarks,0.0
INSP00547,2025-12-06,0279,,1.0,1.0,1.0,,Gagan Shankar,Good condition,0.0
INSP00659,2026-04-01,SCH0286,0.0,1.0,1.0,0.0,1.0,Unknown Inspector,Good condition,40.0
INSP02844,2026-02-26,SCH0022,,1.0,1.0,,,Jairaj Bora,Average,0.0
INSP02876,2025-09-04,SCH0195,1.0,,,1.0,0.0,Qushi Bal,No Remarks,33.33
INSP01505,2025-05-09,SCH0430,1.0,1.0,,1.0,1.0,Zayan Bhavsar,No Remarks,0.0
INSP00960,2025-07-14,S0185,1.0,1.0,,0.0,,Teerth Gole,Needs repair,33.33
INSP02332,2025-12-24,SCH0287,1.0,1.0,1.0,0.0,1.0,Unknown Inspector,No remarks,20.0
INSP00798,2026-01-14,SCH0593,1.0,1.0,1.0,0.0,1.0,Harinakshi Modi,Toilets locked,20.0
INSP00226,2025-08-08,SCH0064,1.0,0.0,0.0,1.0,0.0,Unknown Inspector,Toilets locked,60.0
INSP02075,2025-04-16,SCH0567,0.0,,,0.0,0.0,Unknown Inspector,Good condition,100.0
INSP01800,2025-08-13,SCH0404,1.0,1.0,1.0,1.0,1.0,Lavanya Varty,No remarks,0.0
INSP02486,2025-08-20,SCH0425,1.0,0.0,1.0,,0.0,Ayaan Sabharwal,Average,50.0
INSP02278,2025-12-22,SCH0502,,,1.0,1.0,,Unknown Inspector,Needs repair,0.0
INSP02086,2025-11-10,SCH0161,1.0,1.0,1.0,1.0,0.0,Fariq Sekhon,Average,20.0
INSP01694,2026-03-02,SCH0220,0.0,0.0,1.0,0.0,0.0,Ekansh Naik,Good condition,80.0
INSP02798,2025-09-12,S0037,1.0,1.0,1.0,1.0,0.0,Samaksh Munshi,No Remarks,20.0
INSP01046,2026-03-04,S0052,1.0,1.0,,1.0,0.0,Kalpit Gandhi,Average,25.0
INSP00470,2025-05-08,SCH0462,1.0,1.0,0.0,1.0,,Alka Sule,Good condition,25.0
INSP00955,2025-12-12,SCH0116,0.0,,1.0,0.0,1.0,Ati Behl,No remarks,50.0
INSP02736,2025-09-11,SCH0228,1.0,1.0,1.0,0.0,0.0,Avni Grewal,No Remarks,40.0
INSP00640,2025-10-17,S0424,1.0,1.0,1.0,1.0,,Qabil Balasubramanian,Good condition,0.0
INSP02921,2025-10-26,SCH0287,1.0,0.0,,0.0,,Gopal Sibal,Average,66.67
INSP01219,2025-01-11,SCH0302,1.0,1.0,1.0,1.0,0.0,Sachi Raju,Toilets locked,20.0
INSP01159,2026-02-16,SCH0338,1.0,,1.0,0.0,1.0,Naveen Sabharwal,Average,25.0
INSP01416,2025-05-01,SCH0252,1.0,1.0,,1.0,0.0,Unknown Inspector,No remarks,25.0
INSP02853,2025-06-13,0544,1.0,1.0,,1.0,1.0,Zehaan More,Toilets locked,0.0
INSP01528,2025-11-22,SCH0047,0.0,1.0,1.0,1.0,1.0,Megha Saini,No Remarks,20.0
INSP01301,2025-09-24,SCH0118,1.0,1.0,1.0,1.0,1.0,Unknown Inspector,Needs repair,0.0
INSP01604,2025-08-12,SCH0477,1.0,1.0,0.0,1.0,,Ikbal Guha,Toilets locked,25.0
INSP00161,2026-03-14,SCH0060,0.0,0.0,1.0,1.0,1.0,Advaith Kapur,Toilets locked,40.0
INSP01705,2025-06-04,SCH0380,1.0,1.0,0.0,0.0,1.0,Unknown Inspector,No Remarks,40.0
INSP00957,2025-08-27,SCH0319,0.0,1.0,1.0,1.0,1.0,Isha Patel,Needs repair,20.0
INSP00878,2025-07-20,SCH0534,1.0,1.0,,1.0,0.0,Bhavani Sodhi,No Remarks,25.0
INSP01920,2025-04-04,SCH0293,1.0,1.0,1.0,1.0,0.0,Veda Singh,Average,20.0
INSP01885,2026-12-03,SCH0199,0.0,1.0,1.0,,0.0,Om Dewan,Toilets locked,50.0
INSP02201,2025-08-24,SCH0059,1.0,1.0,1.0,0.0,0.0,Frederick Kohli,No Remarks,40.0
INSP00099,2026-03-06,SCH0123,,1.0,1.0,1.0,0.0,Chandran Savant,Average,25.0
INSP02970,2025-10-23,SCH0522,1.0,1.0,1.0,0.0,0.0,Amruta Hari,Good condition,40.0
INSP02558,2025-10-21,SCH0111,,1.0,0.0,1.0,0.0,Unknown Inspector,Toilets locked,50.0
INSP00254,2025-02-09,SCH0406,1.0,1.0,1.0,1.0,0.0,Jonathan Pillai,No remarks,20.0
INSP00104,2025-07-17,SCH0205,1.0,1.0,1.0,,1.0,Advaith Bhavsar,No Remarks,0.0
INSP01446,2026-03-25,SCH0539,1.0,1.0,1.0,1.0,,Harsh Mall,Good condition,0.0
INSP01444,2025-04-22,SCH0521,1.0,1.0,1.0,0.0,,Nakul Saxena,No remarks,25.0
INSP01649,2025-11-14,SCH0082,1.0,1.0,1.0,0.0,,Anya Sankaran,Toilets locked,25.0
INSP00587,2025-05-05,SCH0268,1.0,1.0,1.0,1.0,0.0,Jagat Patla,Good condition,20.0
INSP00628,2025-06-30,SCH0081,1.0,1.0,1.0,1.0,,Unknown Inspector,Average,0.0
INSP01697,2025-07-27,SCH0449,1.0,1.0,0.0,,1.0,Ansh Rout,No remarks,25.0
INSP02102,2026-03-03,SCH0422,1.0,,1.0,0.0,0.0,Amruta Patel,Needs repair,50.0
INSP02200,2025-10-28,SCH0476,1.0,,1.0,1.0,,Nidra Radhakrishnan,Average,0.0
INSP00404,2025-07-22,S0015,1.0,1.0,1.0,,1.0,Rayaan Gill,Good condition,0.0
INSP01155,2025-10-03,SCH0458,,1.0,,0.0,0.0,Aashi Bajaj,No remarks,66.67
INSP02256,2025-05-23,SCH0597,1.0,,1.0,0.0,1.0,Unknown Inspector,No Remarks,25.0
INSP02864,2025-11-10,SCH0473,1.0,1.0,1.0,0.0,0.0,Zehaan Krishnan,Toilets locked,40.0
INSP01683,2026-02-20,SCH0152,,1.0,0.0,1.0,1.0,Daniel Balay,Average,25.0
INSP02057,2025-11-29,SCH0369,1.0,1.0,1.0,1.0,0.0,Baljiwan Saxena,Good condition,20.0
INSP00453,2025-10-07,SCH0026,,1.0,1.0,1.0,0.0,Bishakha Nagar,No remarks,25.0
INSP02302,2026-02-15,SCH0536,1.0,0.0,1.0,1.0,1.0,Amara Mahal,No remarks,20.0
INSP01328,2025-04-18,SCH0081,1.0,,1.0,,0.0,Dayita Menon,Toilets locked,33.33
INSP02050,2026-01-07,SCH0280,1.0,1.0,,1.0,,Aashi Prashad,Toilets locked,0.0
INSP00881,2025-05-17,SCH0184,1.0,1.0,0.0,1.0,0.0,Nandini Tella,Average,40.0
INSP00624,2025-01-09,SCH0256,0.0,0.0,,0.0,1.0,Darsh Datta,Average,75.0
INSP02394,2025-08-27,SCH0377,1.0,1.0,0.0,,,Laban Luthra,No remarks,33.33
INSP02914,2025-07-09,SCH0543,1.0,1.0,1.0,1.0,1.0,Unni Varma,Needs repair,0.0
INSP01788,2025-11-12,S0495,,1.0,1.0,1.0,1.0,Kai Sankar,No remarks,0.0
INSP00263,2025-10-18,S0444,,1.0,1.0,0.0,0.0,Keya Randhawa,Needs repair,50.0
INSP01635,2025-12-15,SCH0393,1.0,0.0,,1.0,0.0,Vasudha Venkatesh,Average,50.0
INSP01439,2025-11-29,SCH0577,1.0,1.0,1.0,1.0,1.0,Ekiya Nayak,No Remarks,0.0
INSP02199,2025-08-13,SCH0383,1.0,1.0,1.0,1.0,,Orinder Dutta,Average,0.0
INSP01970,2025-08-08,SCH0164,,1.0,1.0,0.0,0.0,Pavani Gola,Average,50.0
INSP02521,2025-12-09,SCH0443,1.0,1.0,1.0,,1.0,Unknown Inspector,Good condition,0.0
INSP01803,2026-02-22,SCH0314,1.0,1.0,1.0,1.0,1.0,Triveni Goel,Needs repair,0.0
INSP00641,2025-07-04,SCH0079,1.0,1.0,1.0,,,Devika Kumar,No remarks,0.0
INSP02386,2025-12-31,S0357,1.0,0.0,1.0,1.0,0.0,Unknown Inspector,No Remarks,40.0
INSP02599,2026-02-20,SCH0191,,1.0,,1.0,,Unknown Inspector,No Remarks,0.0
INSP02973,2026-03-03,SCH0028,1.0,1.0,1.0,1.0,0.0,Faqid Parmer,Needs repair,20.0
INSP01960,2026-02-28,SCH0240,1.0,0.0,1.0,0.0,1.0,Unknown Inspector,Good condition,40.0
INSP00489,2026-02-19,SCH0195,1.0,1.0,1.0,,0.0,Kavya Gade,Good condition,25.0
INSP01844,2025-12-21,SCH0048,1.0,,1.0,,1.0,Harinakshi Gole,Average,0.0
INSP01735,2025-06-19,SCH0107,1.0,1.0,1.0,1.0,1.0,Eshana Bhatia,Needs repair,0.0
INSP00147,2025-07-09,SCH0201,1.0,1.0,1.0,1.0,1.0,Tejas Hora,Average,0.0
INSP01535,2025-09-06,SCH0247,1.0,1.0,1.0,0.0,,Yutika Dugal,Toilets locked,25.0
INSP01987,2025-05-12,SCH0274,1.0,1.0,1.0,0.0,0.0,Jai Sarkar,Needs repair,40.0
INSP01370,2026-01-31,SCH0165,0.0,0.0,1.0,1.0,1.0,Manan Ravel,No remarks,40.0
INSP02451,2025-07-11,SCH0371,1.0,,0.0,0.0,,Maanas Patla,No Remarks,66.67
INSP02812,2025-11-14,SCH0371,0.0,,1.0,0.0,1.0,Unknown Inspector,No Remarks,50.0
INSP00660,2025-09-01,SCH0055,,0.0,0.0,1.0,,Ranbir Mitra,No remarks,66.67
INSP01795,2025-04-23,S0197,1.0,1.0,0.0,1.0,1.0,Jacob Gaba,Good condition,20.0
INSP02512,2025-04-03,SCH0096,0.0,1.0,,1.0,1.0,Unknown Inspector,Average,25.0
INSP00187,2025-10-22,SCH0527,,1.0,1.0,1.0,1.0,Ganga Murty,No remarks,0.0
INSP01148,2025-09-06,SCH0363,1.0,1.0,1.0,1.0,1.0,Darika Sarna,Good condition,0.0
INSP00609,2025-12-05,SCH0593,0.0,1.0,1.0,,1.0,Falak Kamdar,No Remarks,25.0
INSP02192,2026-02-27,SCH0231,1.0,1.0,1.0,0.0,0.0,Unknown Inspector,No remarks,40.0
INSP02800,2025-05-20,SCH0019,1.0,1.0,1.0,,1.0,Rajata Salvi,Good condition,0.0
INSP01931,2025-07-23,SCH0045,,1.0,1.0,1.0,0.0,Veer Naik,No Remarks,25.0
INSP00198,2025-12-27,SCH0403,1.0,0.0,1.0,1.0,1.0,Gaurika Kaur,Needs repair,20.0
INSP02328,2026-03-27,SCH0161,,1.0,1.0,1.0,,Charvi Parmer,Needs repair,0.0
INSP00294,2026-03-18,SCH0064,1.0,,1.0,,0.0,Michael Badami,No Remarks,33.33
INSP00767,2025-08-23,SCH0248,1.0,1.0,1.0,1.0,,Devansh Ganesh,Average,0.0
INSP00401,2025-07-14,SCH0040,1.0,,0.0,,1.0,Gunbir Sekhon,Average,33.33
INSP00123,2025-09-11,SCH0312,1.0,1.0,1.0,,0.0,Pahal Parmar,No Remarks,25.0
INSP00203,2025-07-18,SCH0274,0.0,1.0,1.0,0.0,0.0,Aadhya Sarna,Good condition,60.0
INSP00836,2026-02-13,SCH0504,1.0,1.0,1.0,1.0,0.0,Brinda Joshi,Good condition,20.0
INSP02295,2025-09-05,SCH0446,,1.0,1.0,,0.0,Yochana Mahal,No Remarks,33.33
INSP01440,2025-11-12,0352,0.0,1.0,,1.0,1.0,Damini Comar,Good condition,25.0
INSP01734,2025-06-27,SCH0372,1.0,,1.0,1.0,1.0,Christopher Sharaf,No Remarks,0.0
INSP01696,2025-10-11,SCH0578,1.0,,,,,Pavani Vyas,Toilets locked,0.0
INSP01708,2025-04-16,SCH0037,1.0,,0.0,0.0,,Amol Keer,Average,66.67
INSP01154,2025-09-12,0503,0.0,1.0,1.0,1.0,0.0,Vincent Modi,Toilets locked,40.0
INSP01662,2025-09-13,SCH0219,0.0,0.0,1.0,1.0,1.0,Upma Mammen,Good condition,40.0
INSP02433,2025-08-15,SCH0237,0.0,1.0,1.0,1.0,1.0,Harini Dhar,No remarks,20.0
INSP01760,2025-02-09,SCH0413,1.0,1.0,1.0,1.0,,Chaaya Garg,Average,0.0
INSP00855,2026-01-26,SCH0431,,1.0,1.0,1.0,1.0,Sanya Ganesan,Average,0.0
INSP01590,2025-12-23,SCH0340,,,1.0,1.0,1.0,Hardik Mistry,Good condition,0.0
INSP02268,2025-09-11,0542,1.0,1.0,1.0,0.0,0.0,Nitesh Bhavsar,No remarks,40.0
INSP00642,2025-07-11,SCH0387,1.0,1.0,1.0,1.0,1.0,Kamya Sahota,Average,0.0
INSP00002,2026-02-26,SCH0529,1.0,1.0,0.0,,1.0,Charita Rout,Toilets locked,25.0
INSP02161,2025-04-21,SCH0299,1.0,0.0,0.0,1.0,0.0,Isha Rattan,Good condition,60.0
INSP00699,2025-07-09,SCH0148,,1.0,1.0,1.0,1.0,Mitali Kakar,Average,0.0
INSP01637,2025-07-04,S0445,1.0,1.0,0.0,,0.0,Chandani Bedi,No Remarks,50.0
INSP01292,2026-03-14,SCH0203,,,1.0,1.0,0.0,Xavier Banerjee,Toilets locked,33.33
INSP02999,2025-12-07,SCH0514,0.0,,,1.0,0.0,Harita Deep,Needs repair,66.67
INSP02490,2025-10-06,S0527,1.0,1.0,0.0,1.0,0.0,Yatin Nayak,No Remarks,40.0
INSP01521,2025-07-02,SCH0515,,1.0,0.0,0.0,0.0,Dalaja Comar,Needs repair,75.0
INSP01854,2026-01-31,SCH0201,,1.0,0.0,1.0,1.0,Yasti Savant,Toilets locked,25.0
INSP01137,2025-11-05,SCH0358,1.0,1.0,1.0,1.0,1.0,Unknown Inspector,Toilets locked,0.0
INSP01632,2025-07-31,SCH0269,0.0,1.0,1.0,0.0,0.0,Baghyawati Dash,No Remarks,60.0
INSP01999,2025-10-11,SCH0558,1.0,1.0,0.0,1.0,0.0,Oscar Bir,Needs repair,40.0
INSP00664,2025-09-10,SCH0235,1.0,0.0,1.0,1.0,,Unknown Inspector,No Remarks,25.0
INSP00684,2025-08-24,SCH0586,1.0,1.0,,1.0,1.0,Edhitha Palla,Average,0.0
INSP01258,2025-05-05,SCH0388,1.0,1.0,1.0,0.0,1.0,Chandani Comar,No Remarks,20.0
INSP00318,2025-08-21,SCH0387,,1.0,1.0,1.0,0.0,Triveni Walla,Needs repair,25.0
INSP00649,2025-12-10,SCH0223,1.0,1.0,1.0,1.0,,Kamala Parikh,Needs repair,0.0
INSP01435,2025-05-05,S0545,1.0,1.0,1.0,1.0,,Harish Shroff,Average,0.0
INSP01480,2025-10-16,SCH0004,0.0,1.0,1.0,1.0,1.0,Meghana Sahota,No Remarks,20.0
INSP00710,2025-12-13,S0336,1.0,1.0,1.0,1.0,1.0,Chanakya Nayak,Good condition,0.0
INSP01283,2025-07-12,SCH0021,,,0.0,1.0,0.0,Unknown Inspector,Good condition,66.67
INSP01769,2025-07-13,S0186,1.0,1.0,1.0,,0.0,Yauvani Gulati,Needs repair,25.0
INSP00973,2026-03-22,SCH0534,0.0,1.0,1.0,,1.0,Dipta Lad,Toilets locked,25.0
INSP02676,2025-05-11,SCH0385,1.0,0.0,0.0,,,Thomas Munshi,Good condition,66.67
INSP02681,2025-10-19,SCH0557,1.0,1.0,1.0,,,Qasim Dugar,Good condition,0.0
INSP01307,2025-10-12,SCH0534,0.0,1.0,0.0,1.0,,Gauri Chaudhari,Toilets locked,50.0
INSP01401,2025-06-18,SCH0519,1.0,0.0,1.0,0.0,1.0,Liam Sandhu,Average,40.0
INSP01409,2025-08-07,SCH0110,1.0,1.0,,1.0,1.0,Pahal Pillay,Average,0.0
INSP02238,2025-07-12,SCH0140,1.0,1.0,1.0,,0.0,Kamya Tripathi,Toilets locked,25.0
